prize_id,prize_name,prize_alias,prize_institution,prize_year,prize_genre,person_id,first_name,last_name,gender,uk_residence,ethnicity_macro,highest_degree,degree_field_cat,degree_institution,degree_field,role_simple,person_role,book_id,book_title
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,Poetry,0562,Tamar,Yoseloff,woman,FALSE,Non-UK White,Doctorate,Writing,Aberystwyth University,Creative Writing,Shortlisted,shortlisted,00720,Formerly - Formerly
4,Costa Novel Award,Costa Novel Award,Costa,2013,Fiction,0065,Kate,Atkinson,woman,TRUE,White British,Masters,Language and Literature,Dundee University,English Literature,Winner,winner,00010,Life After Life
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,Fiction,0065,Kate,Atkinson,woman,TRUE,White British,Masters,Language and Literature,Dundee University,English Literature,Shortlisted,shortlisted,00010,Life After Life
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2013,Crime,0434,Belinda,Bauer,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00570,Rubbernecker
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2013,Crime,0446,Lauren,Beukes,woman,FALSE,Non-UK White,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00571,The Shining Girls
8,Man Booker Prize,Booker Prize,Booker Foundation,2013,Fiction,0172,NoViolet,Bulawayo,woman,TRUE,African,Masters,Writing,Cornell University,Creative Writing,Shortlisted,shortlisted,00041,We Need New Names
8,Man Booker Prize,Booker Prize,Booker Foundation,2013,Fiction,0219,Eleanor,Catton,woman,FALSE,Non-UK White,Masters,Writing,Victoria University of Wellington,Creative Writing,Winner,winner,00052,The Luminaries
8,Man Booker Prize,Booker Prize,Booker Foundation,2013,Fiction,0009,Jim,Crace,man,TRUE,White British,Bachelors,Language and Literature,University of London,English Literature,Shortlisted,shortlisted,00061,Harvest
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,Non-Fiction,0640,David,Crane,man,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00804,Empires of the Dead
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2013,Poetry,0563,Steve,Ely,man,TRUE,White British,Doctorate,unknown,unknown,unknown,Shortlisted,shortlisted,00721,Oswald's Book of Hours
2,Costa Book of the Year,Costa Book of the Year,Costa,2013,No/Any/Multi Genre,0073,Nathan,Filer,man,TRUE,White British,Doctorate,Writing,Bath Spa University,Creative Writing,Winner,winner,00095,The Shock of the Fall
3,Costa First Novel Award,Costa First Novel Award,Costa,2013,Fiction,0073,Nathan,Filer,man,TRUE,White British,Doctorate,Writing,Bath Spa University,Creative Writing,Winner,winner,00095,The Shock of the Fall
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,Non-Fiction,0641,Dave,Goulson,man,TRUE,White British,Doctorate,Maths and Sciences,Oxford Brookes University,Butterfly Ecology,Shortlisted,shortlisted,00805,A Sting in the Tale
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2013,Crime,0423,Mick,Herron,man,TRUE,White British,Bachelors,Language and Literature,University of Oxford,English,Winner,winner,00569,Dead Lions
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,Non-Fiction,0642,Charlotte,Higgins,woman,TRUE,White British,Bachelors,Language and Literature,University of Oxford,Classics,Shortlisted,shortlisted,00806,Under Another Sky
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,Fiction,0333,AM,Homes,woman,FALSE,Non-UK White,Masters,Writing,University of Iowa,Creative Writing,Winner,winner,00412,May We Be Forgiven
5,Costa Biography Award,Costa Biography Award,Costa,2013,Biography,0074,Lucy,Hughes-Hallett,woman,TRUE,White British,Bachelors,Language and Literature,University of London,English Literature,Winner,winner,00148,"The Pike: Gabriele d'Annunzio, Poet, Seducer and Preacher of War"
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,Non-Fiction,0074,Lucy,Hughes-Hallett,woman,TRUE,White British,Bachelors,Language and Literature,University of London,English Literature,Winner,winner,00148,"The Pike: Gabriele d'Annunzio, Poet, Seducer and Preacher of War"
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,Fiction,0300,Barbara,Kingsolver,woman,FALSE,Non-UK White,Masters,Maths and Sciences,University of Arizona,Ecology and Evolutionary Biology,Shortlisted,shortlisted,00413,Flight Behaviour
8,Man Booker Prize,Booker Prize,Booker Foundation,2013,Fiction,0220,Jhumpa,Lahiri,woman,FALSE,Asian,Doctorate,Language and Literature,Boston University,Renaissance Studies,Shortlisted,shortlisted,00171,The Lowland
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2013,Sff,0497,Ann,Leckie,woman,FALSE,Non-UK White,unknown,unknown,unknown,unknown,Winner,winner,00636,Ancillary Justice
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,Fiction,0077,Hilary,Mantel,woman,TRUE,White British,Bachelors,Law,University of Sheffield,Law,Shortlisted,shortlisted,00194,Bring Up The Bodies
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2013,Crime,0447,Becky,Masterman,woman,FALSE,Non-UK White,Masters,Writing,Florida Atlantic University,Creative Writing,Shortlisted,shortlisted,00572,Rage Against the Dying
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2013,Poetry,0564,Chris,McCabe,man,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00722,Pharmapoetica
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,Non-Fiction,0643,Charles,Moore,man,TRUE,White British,unknown,unknown,University of Cambridge,unknown,Shortlisted,shortlisted,00807,Margaret Thatcher
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2013,Poetry,0530,Sinéad,Morrissey,woman,TRUE,White British,Doctorate,Language and Literature,"Trinity College, Dublin",English Literature,Winner,winner,00677,Parallax
13,James Tait Black Prize for Drama,James Tait Black Prize for Drama,The University of Edinburgh,2013,Drama,0519,Rory,Mullarkey,man,TRUE,White British,Bachelors,Language and Literature,University of Cambridge,Modern and Medieval Languages,Winner,winner,00666,Cannibals
8,Man Booker Prize,Booker Prize,Booker Foundation,2013,Fiction,0221,Ruth,Ozeki,woman,FALSE,Asian,Bachelors,Language and Literature,Smith College,English Literature and Asian Studies,Shortlisted,shortlisted,00254,A Tale for the Time Being
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2013,Sff,0493,Gareth L,Powell,man,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00637,Ack-Ack Macaque
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2013,Children's,0076,Chris,Riddell,man,TRUE,White British,Bachelors,Arts,Brighton Polytechnic,Illustration,Winner,winner,00271,Goth Girl and the Ghost of a Mouse
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2013,Poetry,0565,Maggie,Sawkins,woman,TRUE,White British,Masters,Writing,unknown,Creative Writing,Winner,winner,00723,Zones of Avoidance
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,Fiction,0334,Maria,Semple,woman,FALSE,Non-UK White,Bachelors,Language and Literature,Barnard College,English Literature,Shortlisted,shortlisted,00414,"Where'd You Go, Bernadette"
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2013,Poetry,0566,Hannah,Silva,woman,TRUE,White British,Doctorate,Language and Literature,University of Stirling,Poetry,Shortlisted,shortlisted,00724,Total Man
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2013,Poetry,0567,Zoë,Skoulding,woman,TRUE,White British,Doctorate,Writing,unknown,Creative and Critical Writing,Shortlisted,shortlisted,00725,The Museum of Disappearing Sounds
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,Fiction,0022,Zadie,Smith,woman,TRUE,Black British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00415,NW
6,Costa Poetry Award,Costa Poetry Award,Costa,2013,Poetry,0075,Michael,Symmons Roberts,man,TRUE,White British,Bachelors,unknown,University of Oxford,unknown,Winner,winner,00319,Drysalter
8,Man Booker Prize,Booker Prize,Booker Foundation,2013,Fiction,0094,Colm,Tóibín,man,FALSE,Irish,Bachelors,Multiple,University College Dublin,History and English,Shortlisted,shortlisted,00332,The Testament of Mary
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2013,Fiction,0010,Alan,Warner,man,TRUE,White British,Masters,Language and Literature,University of Glasgow,English Literature,Winner,winner,00349,The Deadman's Pedal
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2014,Fiction,0329,Chimamanda Ngozi,Adichie,woman,FALSE,African,Masters,Multiple,Johns Hopkins University/Yale University,Creative Writing/African History,Shortlisted,shortlisted,00408,Americanah
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2014,Poetry,0568,Patience,Agbabi,woman,TRUE,African,Masters,Writing,University of Sussex,Creative Writing,Shortlisted,shortlisted,00726,Telling Tales
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2014,Non-Fiction,0635,John,Campbell,man,FALSE,Non-UK White,Bachelors,Maths and Sciences,MIT,Physics,Shortlisted,shortlisted,00799,Roy Jenkins
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2014,Crime,0442,Wiley,Cash,man,FALSE,Non-UK White,Doctorate,Language and Literature,University of Louisiana Lafayette,American Literature,Winner,winner,00565,This Dark Road to Mercy
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2014,Non-Fiction,0636,Marion,Coutts,woman,TRUE,White British,Bachelors,Arts,Edinburgh College of Art,Fine Art,Shortlisted,shortlisted,00800,The Iceberg
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2014,Fiction,0009,Jim,Crace,man,TRUE,White British,Bachelors,Language and Literature,University of London,English Literature,Winner,winner,00061,Harvest
13,James Tait Black Prize for Drama,James Tait Black Prize for Drama,The University of Edinburgh,2014,Drama,0518,Gordon,Dahlquist,man,FALSE,Non-UK White,unknown,Arts,Columbia University,unknown,Winner,winner,00665,Tomorrow Come Today
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2014,Crime,0443,Paula,Daly,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00566,Keep Your Friends Close
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2014,Poetry,0569,Imtiaz,Dharker,woman,TRUE,Asian,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00727,Over the Moon
6,Costa Poetry Award,Costa Poetry Award,Costa,2014,Poetry,0071,Jonathan,Edwards,man,TRUE,White British,Masters,Writing,University of Warwick,Creative Writing,Winner,winner,00083,My Family and Other Superheroes
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2014,Poetry,0570,Carrie,Etter,woman,TRUE,Non-UK White,Doctorate,Language and Literature,"University of California, Irvine",English,Shortlisted,shortlisted,00728,Imagined Sons
8,Man Booker Prize,Booker Prize,Booker Foundation,2014,Fiction,0215,Joshua,Ferris,man,FALSE,Non-UK White,Masters,Writing,"University of California, Irvine",Creative Writing,Shortlisted,shortlisted,00094,To Rise Again at a Decent Hour
8,Man Booker Prize,Booker Prize,Booker Foundation,2014,Fiction,0214,Richard,Flanagan,man,FALSE,Non-UK White,Masters,unknown,University of Oxford,unknown,Winner,winner,00099,The Narrow Road to the Deep North
8,Man Booker Prize,Booker Prize,Booker Foundation,2014,Fiction,0216,Karen Joy,Fowler,woman,FALSE,Non-UK White,Masters,unknown,"University of California, Davis",unknown,Shortlisted,shortlisted,00105,We Are All Completely Beside Ourselves
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2014,Non-Fiction,0637,Greg,Grandin,man,FALSE,Non-UK White,Doctorate,History and Cultural Studies,Yale University,History,Shortlisted,shortlisted,00801,Empire of Necessity
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2014,Poetry,0529,David,Harsent,man,TRUE,White British,none,none,none,none,Winner,winner,00676,Fire Songs
3,Costa First Novel Award,Costa First Novel Award,Costa,2014,Fiction,0069,Emma,Healey,woman,TRUE,White British,Masters,Writing,University of East Anglia,Creative Writing,Winner,winner,00134,Elizabeth is Missing
8,Man Booker Prize,Booker Prize,Booker Foundation,2014,Fiction,0217,Howard,Jacobson,man,TRUE,Jewish,Bachelors,Language and Literature,University of Cambridge,English Literature,Shortlisted,shortlisted,00155,J
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2014,Fiction,0330,Hannah,Kent,woman,FALSE,Non-UK White,Doctorate,Writing,Flinders University,Creative Writing,Shortlisted,shortlisted,00409,Burial Rites
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2014,Fiction,0220,Jhumpa,Lahiri,woman,FALSE,Asian,Doctorate,Language and Literature,Boston University,Renaissance Studies,Shortlisted,shortlisted,00171,The Lowland
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2014,Sff,0497,Ann,Leckie,woman,FALSE,Non-UK White,unknown,unknown,unknown,unknown,Winner,winner,00635,Ancillary Sword
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2014,Non-Fiction,0638,Alison,Light,woman,TRUE,White British,Doctorate,Language and Literature,University of Sussex,English Literature,Shortlisted,shortlisted,00802,Common People
2,Costa Book of the Year,Costa Book of the Year,Costa,2014,No/Any/Multi Genre,0068,Helen,Macdonald,woman,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00186,H is for Hawk
5,Costa Biography Award,Costa Biography Award,Costa,2014,Biography,0068,Helen,Macdonald,woman,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00186,H is for Hawk
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2014,Non-Fiction,0068,Helen,Macdonald,woman,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00186,H is for Hawk
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2014,Fiction,0331,Audrey,Magee,woman,FALSE,Irish,Bachelors,Writing,Dublin City University,Journalism,Shortlisted,shortlisted,00410,The Undertaking
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2014,Fiction,0006,Eimear,McBride,woman,TRUE,Irish,Bachelors,Arts,Drama Centre London,Acting,Winner,winner,00407,A Girl Is a Half-Formed Thing
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2014,Crime,0444,Paul,Mendelson,man,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00567,The First Rule of Survival
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2014,Non-Fiction,0639,Caroline,Moorehead,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00803,Village of Secrets
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2014,Poetry,0160,Andrew,Motion,man,TRUE,White British,Masters,Language and Literature,University of Oxford,Literature,Winner,winner,00729,Coming Home
8,Man Booker Prize,Booker Prize,Booker Foundation,2014,Fiction,0218,Neel,Mukherjee,man,TRUE,Asian,Doctorate,unknown,University of Cambridge,unknown,Shortlisted,shortlisted,00238,The Lives of Others
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2014,Poetry,0061,Alice,Oswald,woman,TRUE,White British,Bachelors,Language and Literature,University of Oxford,Classics,Shortlisted,shortlisted,00730,Tithonus
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2014,Crime,0445,Louise,Penny,woman,FALSE,Non-UK White,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00568,How the Light Gets In
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2014,Children's,0072,Kate,Saunders,woman,TRUE,White British,none,none,none,none,Winner,winner,00285,Five Children on the Western Front
4,Costa Novel Award,Costa Novel Award,Costa,2014,Fiction,0070,Ali,Smith,woman,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00302,How to be both
8,Man Booker Prize,Booker Prize,Booker Foundation,2014,Fiction,0070,Ali,Smith,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00302,How to be both
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2014,Fiction,0332,Donna,Tartt,woman,FALSE,Non-UK White,Bachelors,unknown,Bennington College,unknown,Shortlisted,shortlisted,00411,The Goldfinch
